Region,SPI,Year,Month,Values
Bihar,2,1936,12,0.431105642
Bihar,2,1937,1,-0.189071799
Bihar,2,1937,2,1.260682966
Bihar,2,1937,3,1.537777488
Bihar,2,1937,4,-0.519020601
Bihar,2,1937,5,0.862345306
Bihar,2,1937,6,-0.567722894
Bihar,2,1937,7,-1.871924329
Bihar,2,1937,8,0.605976652
Bihar,2,1937,9,1.036572566
Bihar,2,1937,10,0.962851036
Bihar,2,1937,11,1.806041288
Bihar,2,1937,12,-0.562286404
Bihar,2,1938,1,0.02919303
Bihar,2,1938,2,0.184573747
Bihar,2,1938,3,-0.296144088
Bihar,2,1938,4,-1.741903305
Bihar,2,1938,5,0.65989186
Bihar,2,1938,6,2.038793658
Bihar,2,1938,7,1.613330019
Bihar,2,1938,8,1.064416344
Bihar,2,1938,9,0.77109723
Bihar,2,1938,10,-0.374608766
Bihar,2,1938,11,-0.71077188
Bihar,2,1938,12,-0.774751648
Bihar,2,1939,1,-1.047003157
Bihar,2,1939,2,0.958862321
Bihar,2,1939,3,1.420346232
Bihar,2,1939,4,-0.418451452
Bihar,2,1939,5,-1.539252777
Bihar,2,1939,6,0.176431753
Bihar,2,1939,7,0.135192971
Bihar,2,1939,8,-0.407875962
Bihar,2,1939,9,0.142766822
Bihar,2,1939,10,0.430997078
Bihar,2,1939,11,0.179745237
Bihar,2,1939,12,-0.774751648
Bihar,2,1940,1,-1.590324128
Bihar,2,1940,2,0.844513572
Bihar,2,1940,3,2.58405876
Bihar,2,1940,4,1.714074892
Bihar,2,1940,5,-0.986340069
Bihar,2,1940,6,-0.9629782
Bihar,2,1940,7,-0.47358564
Bihar,2,1940,8,0.035823014
Bihar,2,1940,9,0.082122609
Bihar,2,1940,10,-0.570140569
Bihar,2,1940,11,-1.909249912
Bihar,2,1940,12,0.84470466
Bihar,2,1941,1,0.987080675
Bihar,2,1941,2,-0.226641208
Bihar,2,1941,3,-1.513903033
Bihar,2,1941,4,-1.863227364
Bihar,2,1941,5,-0.319229363
Bihar,2,1941,6,0.221295401
Bihar,2,1941,7,-0.701279615
Bihar,2,1941,8,0.270269755
Bihar,2,1941,9,0.762326162
Bihar,2,1941,10,-0.280769503
Bihar,2,1941,11,0.184411544
Bihar,2,1941,12,-0.774751648
Bihar,2,1942,1,1.079442122
Bihar,2,1942,2,1.635064122
Bihar,2,1942,3,1.458420906
Bihar,2,1942,4,0.479096234
Bihar,2,1942,5,-0.679599726
Bihar,2,1942,6,-0.736670761
Bihar,2,1942,7,-0.943112491
Bihar,2,1942,8,-0.140211322
Bihar,2,1942,9,1.564269804
Bihar,2,1942,10,0.992750779
Bihar,2,1942,11,-1.565511371
Bihar,2,1942,12,-0.480362455
Bihar,2,1943,1,0.952981242
Bihar,2,1943,2,0.938055019
Bihar,2,1943,3,-0.079865715
Bihar,2,1943,4,0.448379973
Bihar,2,1943,5,-0.212874688
Bihar,2,1943,6,-0.830886605
Bihar,2,1943,7,-0.56584281
Bihar,2,1943,8,0.081858783
Bihar,2,1943,9,-0.019506563
Bihar,2,1943,10,-0.782027446
Bihar,2,1943,11,-0.695193332
Bihar,2,1943,12,-0.774751648
Bihar,2,1944,1,0.621332805
Bihar,2,1944,2,0.887797954
Bihar,2,1944,3,1.50583652
Bihar,2,1944,4,1.791209252
Bihar,2,1944,5,-0.384910351
Bihar,2,1944,6,-0.319143804
Bihar,2,1944,7,-0.877076477
Bihar,2,1944,8,-0.951214198
Bihar,2,1944,9,-0.130781039
Bihar,2,1944,10,-0.169973387
Bihar,2,1944,11,0.022352004
Bihar,2,1944,12,-0.375209446
Bihar,2,1945,1,1.666046863
Bihar,2,1945,2,1.76222115
Bihar,2,1945,3,0.560420762
Bihar,2,1945,4,0.550032635
Bihar,2,1945,5,0.301811094
Bihar,2,1945,6,-1.05677412
Bihar,2,1945,7,-1.548695659
Bihar,2,1945,8,-1.049552955
Bihar,2,1945,9,0.130834034
Bihar,2,1945,10,1.262182877
Bihar,2,1945,11,1.335925033
Bihar,2,1945,12,-0.022293383
Bihar,2,1946,1,-0.790840725
Bihar,2,1946,2,-0.015777563
Bihar,2,1946,3,0.43856876
Bihar,2,1946,4,1.113460788
Bihar,2,1946,5,1.467316651
Bihar,2,1946,6,0.503506829
Bihar,2,1946,7,0.558235986
Bihar,2,1946,8,0.248228999
Bihar,2,1946,9,0.009483415
Bihar,2,1946,10,1.059122288
Bihar,2,1946,11,1.291451241
Bihar,2,1946,12,0.667750788
Bihar,2,1947,1,-0.166802783
Bihar,2,1947,2,-0.231824083
Bihar,2,1947,3,-0.23262888
Bihar,2,1947,4,-0.21449734
Bihar,2,1947,5,-0.289993749
Bihar,2,1947,6,-1.340333627
Bihar,2,1947,7,-0.307470047
Bihar,2,1947,8,0.233973626
Bihar,2,1947,9,-0.303654991
Bihar,2,1947,10,-0.09827773
Bihar,2,1947,11,0.141899914
Bihar,2,1947,12,-0.774751648
Bihar,2,1948,1,-0.509293534
Bihar,2,1948,2,-0.601741674
Bihar,2,1948,3,-0.706426468
Bihar,2,1948,4,-0.983649113
Bihar,2,1948,5,-0.506331953
Bihar,2,1948,6,-0.91929151
Bihar,2,1948,7,0.103909065
Bihar,2,1948,8,0.804552332
Bihar,2,1948,9,0.78860326
Bihar,2,1948,10,0.97746141
Bihar,2,1948,11,0.972462
Bihar,2,1948,12,1.155427021
Bihar,2,1949,1,0.325069306
Bihar,2,1949,2,1.375427758
Bihar,2,1949,3,1.363424946
Bihar,2,1949,4,1.093936403
Bihar,2,1949,5,1.402667214
Bihar,2,1949,6,0.803339786
Bihar,2,1949,7,1.343730949
Bihar,2,1949,8,1.516724977
Bihar,2,1949,9,0.603031963
Bihar,2,1949,10,0.607016921
Bihar,2,1949,11,0.838105271
Bihar,2,1949,12,-0.774751648
Bihar,2,1950,1,-0.489214468
Bihar,2,1950,2,-0.284775527
Bihar,2,1950,3,0.682032514
Bihar,2,1950,4,0.28196551
Bihar,2,1950,5,-0.683074905
Bihar,2,1950,6,1.350078962
Bihar,2,1950,7,0.64143904
Bihar,2,1950,8,-0.572580006
Bihar,2,1950,9,-0.758644498
Bihar,2,1950,10,-1.646395047
Bihar,2,1950,11,-1.847998292
Bihar,2,1950,12,-0.245840452
Bihar,2,1951,1,-0.227185734
Bihar,2,1951,2,-0.726360597
Bihar,2,1951,3,-0.78112424
Bihar,2,1951,4,-0.425372036
Bihar,2,1951,5,-0.757433017
Bihar,2,1951,6,-0.846392038
Bihar,2,1951,7,-0.004601715
Bihar,2,1951,8,-0.367159531
Bihar,2,1951,9,-1.939307533
Bihar,2,1951,10,-1.646395047
Bihar,2,1951,11,-0.293188301
Bihar,2,1951,12,0.236996176
Bihar,2,1952,1,-1.735285561
Bihar,2,1952,2,-0.658713749
Bihar,2,1952,3,0.537452217
Bihar,2,1952,4,0.844806548
Bihar,2,1952,5,0.182486848
Bihar,2,1952,6,1.354039464
Bihar,2,1952,7,0.410345572
Bihar,2,1952,8,-0.518004563
Bihar,2,1952,9,0.951912114
Bihar,2,1952,10,0.555062755
Bihar,2,1952,11,-1.100300628
Bihar,2,1952,12,-0.204573467
Bihar,2,1953,1,0.976915436
Bihar,2,1953,2,0.57246789
Bihar,2,1953,3,-0.611029004
Bihar,2,1953,4,0.535324662
Bihar,2,1953,5,-0.029258925
Bihar,2,1953,6,0.3669087
Bihar,2,1953,7,0.841632333
Bihar,2,1953,8,0.347943427
Bihar,2,1953,9,0.59194475
Bihar,2,1953,10,0.696626418
Bihar,2,1953,11,-0.321968055
Bihar,2,1953,12,-0.595633404
Bihar,2,1954,1,0.309893411
Bihar,2,1954,2,0.168807416
Bihar,2,1954,3,-0.644829421
Bihar,2,1954,4,-2.148450684
Bihar,2,1954,5,-0.872406627
Bihar,2,1954,6,-0.372552069
Bihar,2,1954,7,0.070959851
Bihar,2,1954,8,0.262456488
Bihar,2,1954,9,-0.737672434
Bihar,2,1954,10,-1.731213687
Bihar,2,1954,11,-1.21460234
Bihar,2,1954,12,-0.562286404
Bihar,2,1955,1,0.263384548
Bihar,2,1955,2,0.104157004
Bihar,2,1955,3,-0.530463937
Bihar,2,1955,4,-0.179491652
Bihar,2,1955,5,-0.934444509
Bihar,2,1955,6,-0.735305643
Bihar,2,1955,7,0.660531109
Bihar,2,1955,8,0.749599776
Bihar,2,1955,9,-0.139374974
Bihar,2,1955,10,-0.077514375
Bihar,2,1955,11,0.084974717
Bihar,2,1955,12,0.200312358
Bihar,2,1956,1,0.30479933
Bihar,2,1956,2,0.019448604
Bihar,2,1956,3,-0.322407503
Bihar,2,1956,4,-0.653572565
Bihar,2,1956,5,0.151196253
Bihar,2,1956,6,1.409910276
Bihar,2,1956,7,-0.094340618
Bihar,2,1956,8,-1.368100363
Bihar,2,1956,9,1.015835278
Bihar,2,1956,10,1.877511935
Bihar,2,1956,11,1.498760208
Bihar,2,1956,12,1.730522339
Bihar,2,1957,1,2.711890054
Bihar,2,1957,2,2.052489485
Bihar,2,1957,3,0.137778186
Bihar,2,1957,4,0.008984811
Bihar,2,1957,5,-3.920094966
Bihar,2,1957,6,-1.295786339
Bihar,2,1957,7,0.109134377
Bihar,2,1957,8,1.049755304
Bihar,2,1957,9,0.007961183
Bihar,2,1957,10,-1.637291924
Bihar,2,1957,11,-1.417412766
Bihar,2,1957,12,-0.217993459
Bihar,2,1958,1,0.154186424
Bihar,2,1958,2,-0.415271702
Bihar,2,1958,3,-0.903553963
Bihar,2,1958,4,0.356994845
Bihar,2,1958,5,-0.842101219
Bihar,2,1958,6,-1.290878292
Bihar,2,1958,7,-1.742270584
Bihar,2,1958,8,-0.25114156
Bihar,2,1958,9,0.574581856
Bihar,2,1958,10,-0.218576332
Bihar,2,1958,11,0.030970964
Bihar,2,1958,12,-0.634365995
Bihar,2,1959,1,2.391017814
Bihar,2,1959,2,1.829963432
Bihar,2,1959,3,-0.309211598
Bihar,2,1959,4,0.527926515
Bihar,2,1959,5,0.274208134
Bihar,2,1959,6,-0.718969049
Bihar,2,1959,7,-1.26171741
Bihar,2,1959,8,-0.873814501
Bihar,2,1959,9,-1.092840445
Bihar,2,1959,10,0.536524353
Bihar,2,1959,11,1.74140006
Bihar,2,1959,12,-0.774751648
Bihar,2,1960,1,-1.407369566
Bihar,2,1960,2,-2.126124456
Bihar,2,1960,3,0.917758511
Bihar,2,1960,4,0.885333972
Bihar,2,1960,5,-0.218499471
Bihar,2,1960,6,-1.090215234
Bihar,2,1960,7,-0.954963158
Bihar,2,1960,8,-0.225898362
Bihar,2,1960,9,0.990471916
Bihar,2,1960,10,1.160382557
Bihar,2,1960,11,0.069983094
Bihar,2,1960,12,-0.43492031
Bihar,2,1961,1,0.182303709
Bihar,2,1961,2,0.940667136
Bihar,2,1961,3,0.682032514
Bihar,2,1961,4,-1.89716919
Bihar,2,1961,5,-0.62476672
Bihar,2,1961,6,0.48995759
Bihar,2,1961,7,-0.330882539
Bihar,2,1961,8,-1.016599987
Bihar,2,1961,9,-0.723736187
Bihar,2,1961,10,1.161082774
Bihar,2,1961,11,2.031617
Bihar,2,1961,12,0.376826322
Bihar,2,1962,1,0.505028241
Bihar,2,1962,2,-0.216334189
Bihar,2,1962,3,-0.34244913
Bihar,2,1962,4,0.277698712
Bihar,2,1962,5,-0.669208763
Bihar,2,1962,6,-0.630556914
Bihar,2,1962,7,-1.181797245
Bihar,2,1962,8,-0.223608482
Bihar,2,1962,9,0.73865154
Bihar,2,1962,10,0.265326793
Bihar,2,1962,11,0.225793804
Bihar,2,1962,12,0.070938888
Bihar,2,1963,1,-0.266643422
Bihar,2,1963,2,-1.04897986
Bihar,2,1963,3,-0.068762669
Bihar,2,1963,4,0.448379973
Bihar,2,1963,5,0.824460552
Bihar,2,1963,6,0.191095213
Bihar,2,1963,7,-0.169136233
Bihar,2,1963,8,-0.014930067
Bihar,2,1963,9,0.358078433
Bihar,2,1963,10,0.918728469
Bihar,2,1963,11,1.054817116
Bihar,2,1963,12,0.732533315
Bihar,2,1964,1,-1.265434095
Bihar,2,1964,2,-1.038515212
Bihar,2,1964,3,-0.959011275
Bihar,2,1964,4,0.421064269
Bihar,2,1964,5,0.707852075
Bihar,2,1964,6,-0.332417625
Bihar,2,1964,7,0.860110956
Bihar,2,1964,8,0.173794572
Bihar,2,1964,9,-1.089112099
Bihar,2,1964,10,0.454130432
Bihar,2,1964,11,0.661347936
Bihar,2,1964,12,0.053197015
Bihar,2,1965,1,-1.735285561
Bihar,2,1965,2,-2.165525184
Bihar,2,1965,3,-0.214133261
Bihar,2,1965,4,-0.095649801
Bihar,2,1965,5,-2.773818178
Bihar,2,1965,6,-2.003496457
Bihar,2,1965,7,-1.028510165
Bihar,2,1965,8,0.09205007
Bihar,2,1965,9,0.516591261
Bihar,2,1965,10,-0.087881138
Bihar,2,1965,11,-0.6205
Bihar,2,1965,12,-0.357007172
Bihar,2,1966,1,0.69053485
Bihar,2,1966,2,0.547163995
Bihar,2,1966,3,-0.264017168
Bihar,2,1966,4,-0.917425386
Bihar,2,1966,5,-0.381882814
Bihar,2,1966,6,-0.927980105
Bihar,2,1966,7,-1.818091268
Bihar,2,1966,8,-1.515567339
Bihar,2,1966,9,-1.37352006
Bihar,2,1966,10,-1.709383494
Bihar,2,1966,11,-0.202388757
Bihar,2,1966,12,1.172046825
Bihar,2,1967,1,-0.572127201
Bihar,2,1967,2,-1.386732495
Bihar,2,1967,3,0.699812335
Bihar,2,1967,4,1.501398832
Bihar,2,1967,5,-0.249683162
Bihar,2,1967,6,-1.863206077
Bihar,2,1967,7,-1.331136008
Bihar,2,1967,8,-0.698755765
Bihar,2,1967,9,-0.379905792
Bihar,2,1967,10,-0.531430133
Bihar,2,1967,11,-0.866166288
Bihar,2,1967,12,0.207772663
Bihar,2,1968,1,1.15838183
Bihar,2,1968,2,0.594331212
Bihar,2,1968,3,-0.892804383
Bihar,2,1968,4,-0.835254277
Bihar,2,1968,5,-1.677219923
Bihar,2,1968,6,1.003340784
Bihar,2,1968,7,0.883788196
Bihar,2,1968,8,-0.681513583
Bihar,2,1968,9,-1.767804706
Bihar,2,1968,10,-0.570140569
Bihar,2,1968,11,0.911561154
Bihar,2,1968,12,0.272233718
Bihar,2,1969,1,0.090188786
Bihar,2,1969,2,-0.216334189
Bihar,2,1969,3,0.285896417
Bihar,2,1969,4,0.417127551
Bihar,2,1969,5,0.396275797
Bihar,2,1969,6,0.570580099
Bihar,2,1969,7,0.255810159
Bihar,2,1969,8,0.446305257
Bihar,2,1969,9,0.822134423
Bihar,2,1969,10,0.099837201
Bihar,2,1969,11,0.373140356
Bihar,2,1969,12,1.914431074
Bihar,2,1970,1,0.236875562
Bihar,2,1970,2,0.505292422
Bihar,2,1970,3,0.568015142
Bihar,2,1970,4,0.0140259
Bihar,2,1970,5,0.602922578
Bihar,2,1970,6,0.690445521
Bihar,2,1970,7,0.356173121
Bihar,2,1970,8,-0.248076444
Bihar,2,1970,9,0.735262251
Bihar,2,1970,10,0.889810293
Bihar,2,1970,11,-0.866166288
Bihar,2,1970,12,-0.774751648
Bihar,2,1971,1,0.340089003
Bihar,2,1971,2,0.455754656
Bihar,2,1971,3,-0.00385068
Bihar,2,1971,4,2.210892855
Bihar,2,1971,5,1.999126064
Bihar,2,1971,6,1.327836054
Bihar,2,1971,7,0.840971357
Bihar,2,1971,8,0.903482843
Bihar,2,1971,9,0.381072663
Bihar,2,1971,10,0.28683417
Bihar,2,1971,11,1.309515148
Bihar,2,1971,12,-0.43492031
Bihar,2,1972,1,-0.181600478
Bihar,2,1972,2,0.974335254
Bihar,2,1972,3,0.977395148
Bihar,2,1972,4,-1.445717379
Bihar,2,1972,5,-2.760439105
Bihar,2,1972,6,-3.271913268
Bihar,2,1972,7,-3.116424703
Bihar,2,1972,8,-2.408840165
Bihar,2,1972,9,-0.466348191
Bihar,2,1972,10,0.29112209
Bihar,2,1972,11,0.151448639
Bihar,2,1972,12,0.785512602
Bihar,2,1973,1,0.997191708
Bihar,2,1973,2,0.740745777
Bihar,2,1973,3,-0.335735001
Bihar,2,1973,4,-0.596301003
Bihar,2,1973,5,0.255647998
Bihar,2,1973,6,0.473443411
Bihar,2,1973,7,-0.540520059
Bihar,2,1973,8,-1.347066384
Bihar,2,1973,9,0.189532674
Bihar,2,1973,10,1.793598276
Bihar,2,1973,11,1.677344069
Bihar,2,1973,12,0.272233718
Bihar,2,1974,1,-0.941198838
Bihar,2,1974,2,-1.466085365
Bihar,2,1974,3,0.259098624
Bihar,2,1974,4,0.471466121
Bihar,2,1974,5,-0.284191413
Bihar,2,1974,6,-0.384808138
Bihar,2,1974,7,1.008562518
Bihar,2,1974,8,1.265473839
Bihar,2,1974,9,0.379637997
Bihar,2,1974,10,0.083631149
Bihar,2,1974,11,-0.539734938
Bihar,2,1974,12,0.251256079
Bihar,2,1975,1,0.384251308
Bihar,2,1975,2,-0.107752557
Bihar,2,1975,3,-0.057743379
Bihar,2,1975,4,0.21235686
Bihar,2,1975,5,-0.554888256
Bihar,2,1975,6,-1.111688882
Bihar,2,1975,7,-0.189577608
Bihar,2,1975,8,-0.91281989
Bihar,2,1975,9,-0.697702154
Bihar,2,1975,10,0.667748812
Bihar,2,1975,11,0.182857662
Bihar,2,1975,12,-0.774751648
Bihar,2,1976,1,-1.169980493
Bihar,2,1976,2,-0.534178889
Bihar,2,1976,3,-0.538285175
Bihar,2,1976,4,-0.705036537
Bihar,2,1976,5,0.402900561
Bihar,2,1976,6,-0.084073887
Bihar,2,1976,7,-1.077835719
Bihar,2,1976,8,-0.832530384
Bihar,2,1976,9,1.271074978
Bihar,2,1976,10,1.312591798
Bihar,2,1976,11,-0.405347091
Bihar,2,1976,12,-0.682806677
Bihar,2,1977,1,-0.509293534
Bihar,2,1977,2,-0.893308534
Bihar,2,1977,3,-1.578944098
Bihar,2,1977,4,-0.39114086
Bihar,2,1977,5,0.444493826
Bihar,2,1977,6,-0.544464681
Bihar,2,1977,7,1.009849186
Bihar,2,1977,8,1.09809117
Bihar,2,1977,9,-1.401167061
Bihar,2,1977,10,0.288549878
Bihar,2,1977,11,1.673656703
Bihar,2,1977,12,1.087131235
Bihar,2,1978,1,0.832108334
Bihar,2,1978,2,0.673399584
Bihar,2,1978,3,1.389461346
Bihar,2,1978,4,0.876051829
Bihar,2,1978,5,-0.068552077
Bihar,2,1978,6,0.367908308
Bihar,2,1978,7,0.045374985
Bihar,2,1978,8,-0.400810307
Bihar,2,1978,9,-0.183335804
Bihar,2,1978,10,0.926112897
Bihar,2,1978,11,1.404376526
Bihar,2,1978,12,0.510277474
Bihar,2,1979,1,0.496065864
Bihar,2,1979,2,0.55669332
Bihar,2,1979,3,0.240996388
Bihar,2,1979,4,0.409227755
Bihar,2,1979,5,-1.137870433
Bihar,2,1979,6,-1.922112157
Bihar,2,1979,7,0.419563141
Bihar,2,1979,8,0.112390393
Bihar,2,1979,9,-2.270134895
Bihar,2,1979,10,-0.82255229
Bihar,2,1979,11,1.022848622
Bihar,2,1979,12,2.106945909
Bihar,2,1980,1,0.760848394
Bihar,2,1980,2,-0.849095343
Bihar,2,1980,3,-0.085449143
Bihar,2,1980,4,0.247524098
Bihar,2,1980,5,1.415377817
Bihar,2,1980,6,0.756368993
Bihar,2,1980,7,0.592067604
Bihar,2,1980,8,0.966985904
Bihar,2,1980,9,0.213153723
Bihar,2,1980,10,-0.613667631
Bihar,2,1980,11,-0.589177227
Bihar,2,1980,12,-0.217993459
Bihar,2,1981,1,1.204300266
Bihar,2,1981,2,1.082094718
Bihar,2,1981,3,0.882453311
Bihar,2,1981,4,1.994874335
Bihar,2,1981,5,1.535377598
Bihar,2,1981,6,-0.601609245
Bihar,2,1981,7,1.097997557
Bihar,2,1981,8,1.526917612
Bihar,2,1981,9,-0.400364367
Bihar,2,1981,10,-1.104613402
Bihar,2,1981,11,-1.488007247
Bihar,2,1981,12,0.776833634
Bihar,2,1982,1,0.084215507
Bihar,2,1982,2,-0.011328461
Bihar,2,1982,3,1.029396095
Bihar,2,1982,4,0.761252267
Bihar,2,1982,5,-0.545089292
Bihar,2,1982,6,0.163819004
Bihar,2,1982,7,-0.51448139
Bihar,2,1982,8,-2.06056371
Bihar,2,1982,9,-1.997129763
Bihar,2,1982,10,-1.004556407
Bihar,2,1982,11,0.149861299
Bihar,2,1982,12,1.058941954
Bihar,2,1983,1,0.053934851
Bihar,2,1983,2,-0.328701922
Bihar,2,1983,3,-0.14250352
Bihar,2,1983,4,1.261282172
Bihar,2,1983,5,1.04329559
Bihar,2,1983,6,-0.478172806
Bihar,2,1983,7,-0.314724877
Bihar,2,1983,8,-0.285726067
Bihar,2,1983,9,-0.555860718
Bihar,2,1983,10,0.055566773
Bihar,2,1983,11,0.331166988
Bihar,2,1983,12,0.772472152
Bihar,2,1984,1,1.353245653
Bihar,2,1984,2,2.256262328
Bihar,2,1984,3,2.076365583
Bihar,2,1984,4,-0.758965297
Bihar,2,1984,5,0.58850313
Bihar,2,1984,6,2.243187378
Bihar,2,1984,7,2.599601574
Bihar,2,1984,8,1.401880726
Bihar,2,1984,9,0.530613866
Bihar,2,1984,10,0.059199011
Bihar,2,1984,11,-0.965914183
Bihar,2,1984,12,-0.290514938
Bihar,2,1985,1,-0.174177732
Bihar,2,1985,2,-0.798340361
Bihar,2,1985,3,-2.169807255
Bihar,2,1985,4,-0.74979347
Bihar,2,1985,5,0.288044842
Bihar,2,1985,6,0.015745625
Bihar,2,1985,7,1.156713509
Bihar,2,1985,8,0.900879244
Bihar,2,1985,9,-0.255530648
Bihar,2,1985,10,1.275861006
Bihar,2,1985,11,1.581232509
Bihar,2,1985,12,0.138164929
Bihar,2,1986,1,-0.489214468
Bihar,2,1986,2,-0.749839238
Bihar,2,1986,3,-0.653432598
Bihar,2,1986,4,0.063551798
Bihar,2,1986,5,1.206016437
Bihar,2,1986,6,0.468573364
Bihar,2,1986,7,0.682277476
Bihar,2,1986,8,0.19677852
Bihar,2,1986,9,-0.832697021
Bihar,2,1986,10,0.28683417
Bihar,2,1986,11,0.877268626
Bihar,2,1986,12,1.03383662
Bihar,2,1987,1,0.417718984
Bihar,2,1987,2,-1.591514767
Bihar,2,1987,3,-0.94768199
Bihar,2,1987,4,0.687711929
Bihar,2,1987,5,0.451004735
Bihar,2,1987,6,-0.112315738
Bihar,2,1987,7,0.993101796
Bihar,2,1987,8,2.761747975
Bihar,2,1987,9,2.694804594
Bihar,2,1987,10,0.892041533
Bihar,2,1987,11,-0.315267605
Bihar,2,1987,12,0.47706591
Bihar,2,1988,1,-0.957872415
Bihar,2,1988,2,-0.247492422
Bihar,2,1988,3,0.986662368
Bihar,2,1988,4,1.482459481
Bihar,2,1988,5,0.517413805
Bihar,2,1988,6,-0.106648993
Bihar,2,1988,7,-0.373125683
Bihar,2,1988,8,0.58017446
Bihar,2,1988,9,0.522905305
Bihar,2,1988,10,-0.820223267
Bihar,2,1988,11,-0.547827051
Bihar,2,1988,12,0.542507122
Bihar,2,1989,1,0.384251308
Bihar,2,1989,2,-0.206104265
Bihar,2,1989,3,-0.052264657
Bihar,2,1989,4,-0.731674645
Bihar,2,1989,5,0.93673277
Bihar,2,1989,6,0.57532888
Bihar,2,1989,7,0.747054957
Bihar,2,1989,8,-0.258810808
Bihar,2,1989,9,-0.229240483
Bihar,2,1989,10,0.733801331
Bihar,2,1989,11,-0.344567279
Bihar,2,1989,12,0.686611571
Bihar,2,1990,1,0.053934851
Bihar,2,1990,2,0.445681785
Bihar,2,1990,3,1.17565162
Bihar,2,1990,4,0.038986691
Bihar,2,1990,5,0.494028229
Bihar,2,1990,6,0.085122395
Bihar,2,1990,7,0.69176714
Bihar,2,1990,8,0.104406261
Bihar,2,1990,9,-1.427970784
Bihar,2,1990,10,-0.785481801
Bihar,2,1990,11,-0.245930081
Bihar,2,1990,12,-0.774751648
Bihar,2,1991,1,0.204390303
Bihar,2,1991,2,0.095888759
Bihar,2,1991,3,-0.025172797
Bihar,2,1991,4,0.19897378
Bihar,2,1991,5,-0.942338853
Bihar,2,1991,6,0.124670208
Bihar,2,1991,7,-0.853762466
Bihar,2,1991,8,-0.764873539
Bihar,2,1991,9,0.662980363
Bihar,2,1991,10,-0.104909357
Bihar,2,1991,11,-1.688957537
Bihar,2,1991,12,0.905352742
Bihar,2,1992,1,0.553432432
Bihar,2,1992,2,-0.798340361
Bihar,2,1992,3,-1.119109119
Bihar,2,1992,4,-2.261087651
Bihar,2,1992,5,0.080020922
Bihar,2,1992,6,-0.638496204
Bihar,2,1992,7,-0.551478189
Bihar,2,1992,8,-0.45043465
Bihar,2,1992,9,-1.549882189
Bihar,2,1992,10,-1.707830581
Bihar,2,1992,11,-0.484630482
Bihar,2,1992,12,-0.290514938
Bihar,2,1993,1,-0.350106588
Bihar,2,1993,2,-0.368380713
Bihar,2,1993,3,0.446678732
Bihar,2,1993,4,1.287172784
Bihar,2,1993,5,0.774488464
Bihar,2,1993,6,0.031028739
Bihar,2,1993,7,-1.004489215
Bihar,2,1993,8,-0.196194049
Bihar,2,1993,9,1.496985881
Bihar,2,1993,10,1.013778761
Bihar,2,1993,11,0.350886963
Bihar,2,1993,12,1.305338617
Bihar,2,1994,1,1.139719084
Bihar,2,1994,2,1.360297822
Bihar,2,1994,3,0.482733317
Bihar,2,1994,4,-0.404722804
Bihar,2,1994,5,-0.165606562
Bihar,2,1994,6,-0.613420697
Bihar,2,1994,7,-1.32719862
Bihar,2,1994,8,-0.23200874
Bihar,2,1994,9,0.665722993
Bihar,2,1994,10,0.007126781
Bihar,2,1994,11,-0.098516675
Bihar,2,1994,12,0.070938888
Bihar,2,1995,1,-0.166802783
Bihar,2,1995,2,0.373526349
Bihar,2,1995,3,0.290322256
Bihar,2,1995,4,-1.274428862
Bihar,2,1995,5,-2.103460835
Bihar,2,1995,6,-0.815456414
Bihar,2,1995,7,-0.285765232
Bihar,2,1995,8,0.139905311
Bihar,2,1995,9,0.839501414
Bihar,2,1995,10,0.339689553
Bihar,2,1995,11,0.213645584
Bihar,2,1995,12,2.525878319
Bihar,2,1996,1,1.762485705
Bihar,2,1996,2,1.059976287
Bihar,2,1996,3,0.006697413
Bihar,2,1996,4,-1.104878537
Bihar,2,1996,5,-1.341776361
Bihar,2,1996,6,0.682130832
Bihar,2,1996,7,0.218560581
Bihar,2,1996,8,0.383675439
Bihar,2,1996,9,0.766375847
Bihar,2,1996,10,-0.146875261
Bihar,2,1996,11,0.071656266
Bihar,2,1996,12,-0.774751648
Bihar,2,1997,1,-0.048073526
Bihar,2,1997,2,-0.581069
Bihar,2,1997,3,-1.160067327
Bihar,2,1997,4,0.777591773
Bihar,2,1997,5,0.422680282
Bihar,2,1997,6,0.898371664
Bihar,2,1997,7,1.866193734
Bihar,2,1997,8,1.490281447
Bihar,2,1997,9,0.321979876
Bihar,2,1997,10,-0.140166114
Bihar,2,1997,11,-0.152379547
Bihar,2,1997,12,1.896502774
Bihar,2,1998,1,1.484628467
Bihar,2,1998,2,0.184573747
Bihar,2,1998,3,0.84324919
Bihar,2,1998,4,1.211285646
Bihar,2,1998,5,0.446665816
Bihar,2,1998,6,-1.116310228
Bihar,2,1998,7,0.480888758
Bihar,2,1998,8,1.553833521
Bihar,2,1998,9,0.658177898
Bihar,2,1998,10,0.31249452
Bihar,2,1998,11,0.662520249
Bihar,2,1998,12,1.04464764
Bihar,2,1999,1,-0.605154664
Bihar,2,1999,2,-2.294984118
Bihar,2,1999,3,-2.746043901
Bihar,2,1999,4,-1.390608659
Bihar,2,1999,5,1.254615219
Bihar,2,1999,6,1.660347576
Bihar,2,1999,7,1.474836698
Bihar,2,1999,8,0.927522672
Bihar,2,1999,9,-0.134685703
Bihar,2,1999,10,0.010803105
Bihar,2,1999,11,0.770676474
Bihar,2,1999,12,0.251256079
